DbCity,DbMean,DbLowFid,DbHighFid,DbMeanByUS,DbRelByUS,Db_Lat,Db_Log
Db_VA_Virginia Beach,11.2,10.7,11.8,10.8,0.04,36.82008998,-76.10481538
Db_VA_Suffolk,10,9.1,10.9,10.8,-0.07,36.84865669,-76.51000609
Db_VA_Virginia Beach,10.3,9.8,10.9,10.8,-0.05,36.81368197,-76.07783445
Db_VA_Virginia Beach,10.2,9.7,10.7,10.8,-0.06,36.80388685,-76.20336158
Db_VA_Roanoke,12,10.7,13.4,10.8,0.11,37.25730449,-80.01668231
Db_VA_Richmond,2.9,2.6,3.1,10.8,-0.73,37.54673446,-77.45195813
Db_VA_Richmond,15.4,14.5,16.3,10.8,0.43,37.49149966,-77.50878523
Db_VA_Richmond,16.8,15.4,18.2,10.8,0.56,37.57977644,-77.43829516
Db_VT_Burlington,5.9,5.4,6.5,10.8,-0.45,44.50266629,-73.22197264
Db_VT_Burlington,6.1,5.5,6.8,10.8,-0.44,44.45093539,-73.21977268
Db_VT_Burlington,6.1,5.5,6.7,10.8,-0.44,44.46094662,-73.20861983
Db_VT_Burlington,4.4,4,4.8,10.8,-0.59,44.48353799,-73.19290132
Db_VT_Burlington,2.1,1.9,2.2,10.8,-0.81,44.46831237,-73.19776738
Db_VT_Burlington,8.4,7.5,9.2,10.8,-0.22,44.48777364,-73.24651686
Db_VT_Burlington,4.9,4.4,5.4,10.8,-0.55,44.47140431,-73.20883089
Db_VT_Burlington,4.1,3.8,4.5,10.8,-0.62,44.48175492,-73.20833126
Db_VT_Burlington,8.1,7.3,9,10.8,-0.25,44.51835196,-73.25118915
Db_VT_Burlington,7.2,6.6,7.8,10.8,-0.33,44.46913204,-73.21803343
Db_VT_Burlington,6.4,5.9,6.9,10.8,-0.41,44.48361999,-73.21489471
Db_WA_Federal Way,8.4,7.9,9,10.8,-0.22,47.26884059,-122.311418
Db_WA_Yakima,13.9,13.2,14.5,10.8,0.29,46.61493634,-120.5021585
Db_WA_Vancouver,9.4,8.7,10,10.8,-0.13,45.61543471,-122.5408147
Db_WA_Vancouver,1,1,1,10.8,-0.91,45.66329717,-122.6358835
Db_WA_Kennewick,8.3,7.8,8.7,10.8,-0.23,46.2215138,-119.2048173
Db_WA_Seattle,5.3,5.1,5.6,10.8,-0.51,47.6143866,-122.3076722
Db_WA_Seattle,4,3.8,4.2,10.8,-0.63,47.61876078,-122.3244188
Db_WA_Auburn,8.4,7.8,9,10.8,-0.22,47.34160353,-122.260215
Db_WA_Kent,10.3,9.9,10.8,10.8,-0.05,47.37990309,-122.2968649
Db_WA_Seattle,7.8,7,8.6,10.8,-0.28,47.72243979,-122.370668
Db_WA_Auburn,8.8,8.5,9.2,10.8,-0.19,47.29020019,-122.1937012
Db_WA_Federal Way,7.4,7,7.7,10.8,-0.31,47.35010444,-122.3033873
Db_WA_Seattle,6.7,6.2,7.2,10.8,-0.38,47.6073301,-122.2976324
Db_WA_Bellingham,8.5,7.7,9.3,10.8,-0.21,48.74969399,-122.4210418
Db_WA_Seattle,6.7,6.1,7.5,10.8,-0.38,47.64074874,-122.4071425
Db_WA_Everett,10.7,10,11.5,10.8,-0.01,47.89467194,-122.2255793
Db_WA_Everett,8.8,8.3,9.3,10.8,-0.19,47.96018464,-122.2135261
Db_WA_Renton,7.3,6.8,7.8,10.8,-0.32,47.46591593,-122.1671117
Db_WA_Bellevue,6.9,6.3,7.5,10.8,-0.36,47.59138291,-122.1728601
Db_WA_Seattle,10.4,9.9,11.1,10.8,-0.04,47.5541365,-122.2826391
Db_WA_Bellevue,7.7,7.1,8.3,10.8,-0.29,47.56147865,-122.1808588
Db_WA_Seattle,6.6,6.2,7,10.8,-0.39,47.69652124,-122.3639484
Db_WA_Renton,6.7,6.2,7.2,10.8,-0.38,47.52856204,-122.1951453
Db_WA_Seattle,4.4,4.1,4.8,10.8,-0.59,47.63290875,-122.3300052
Db_WA_Seattle,4.1,3.9,4.4,10.8,-0.62,47.67597136,-122.3768125
Db_WA_Spokane,10.3,9.8,10.7,10.8,-0.05,47.70784162,-117.3870149
Db_WA_Kennewick,8.8,8.3,9.2,10.8,-0.19,46.19719413,-119.1489906
Db_WA_Seattle,6.2,5.7,6.8,10.8,-0.43,47.67940934,-122.2955292
Db_WA_Spokane,9.4,8.7,10,10.8,-0.13,47.69090307,-117.4033144
Db_WA_Renton,9,8.4,9.6,10.8,-0.17,47.4266653,-122.20769
Db_WA_Seattle,7.1,6.6,7.7,10.8,-0.34,47.7266402,-122.3099962
Db_WA_Auburn,10,9.4,10.6,10.8,-0.07,47.29716381,-122.2215688
Db_WA_Seattle,7,6.7,7.4,10.8,-0.35,47.52970616,-122.3620279
Db_WA_Federal Way,8.4,7.9,8.9,10.8,-0.22,47.29321467,-122.3682148
Db_WA_Seattle,8.8,8.5,9.1,10.8,-0.19,47.57642781,-122.3309731
Db_WA_Seattle,4.1,3.9,4.4,10.8,-0.62,47.65896613,-122.3230895
Db_WA_Renton,8.1,7.7,8.6,10.8,-0.25,47.49707258,-122.1699619
Db_WA_Bellevue,6.3,5.9,6.8,10.8,-0.42,47.63271267,-122.1737002
Db_WA_Everett,8.7,8.2,9.3,10.8,-0.19,47.98537746,-122.1821172
Db_WA_Kent,8.8,8.5,9,10.8,-0.19,47.39150049,-122.1908584
Db_WA_Seattle,6,5.5,6.6,10.8,-0.44,47.69536736,-122.2980452
Db_WA_Bellevue,1,1,1,10.8,-0.91,47.65130182,-122.1653998
Db_WA_Seattle,5.8,5.4,6.4,10.8,-0.46,47.63935779,-122.3007186
Db_WA_Spokane,9.3,8.5,10,10.8,-0.14,47.66675231,-117.4489957
Db_WA_Auburn,9.8,9.3,10.3,10.8,-0.09,47.28711625,-122.2347157
Db_WA_Seattle,5.6,5.2,6.1,10.8,-0.48,47.68389716,-122.3022792
Db_WA_Federal Way,10,9.2,10.7,10.8,-0.07,47.34584438,-122.3143079
Db_WA_Spokane,8.8,8.1,9.6,10.8,-0.19,47.69125091,-117.4658345
Db_WA_Auburn,13,12.3,13.6,10.8,0.2,47.32704494,-122.2368596
Db_WA_Seattle,3.9,3.6,4.2,10.8,-0.64,47.6647407,-122.303595
Db_WA_Renton,5.9,5.5,6.4,10.8,-0.45,47.47815395,-122.127384
Db_WA_Seattle,5.1,4.8,5.4,10.8,-0.53,47.66940201,-122.3002222
Db_WA_Kennewick,8.9,8,9.8,10.8,-0.18,46.20608089,-119.0976773
Db_WA_Seattle,12.5,11.9,13.1,10.8,0.16,47.52314388,-122.2590323
Db_WA_Federal Way,7.8,7.4,8.2,10.8,-0.28,47.30831703,-122.3520247
Db_WA_Bellingham,7.9,7.4,8.4,10.8,-0.27,48.77775326,-122.5027638
Db_WA_Seattle,4.4,4.1,4.7,10.8,-0.59,47.66043019,-122.3606325
Db_WA_Kent,8.5,8.1,9,10.8,-0.21,47.35839679,-122.1843784
Db_WA_Seattle,6.2,5.6,6.8,10.8,-0.43,47.57333678,-122.4105583
Db_WA_Renton,1,1,1,10.8,-0.91,47.45968822,-122.2301806
Db_WA_Everett,8.3,7.9,8.8,10.8,-0.23,47.91946168,-122.1983036
Db_WA_Everett,9.2,8.5,10,10.8,-0.15,47.99413429,-122.2000386
Db_WA_Seattle,6.9,6.4,7.5,10.8,-0.36,47.70640682,-122.2960648
Db_WA_Seattle,15.4,14.6,16.2,10.8,0.43,47.53835967,-122.2862047
Db_WA_Seattle,6.7,6.2,7.3,10.8,-0.38,47.71124944,-122.2860822
Db_WA_Kent,8.6,7.9,9.2,10.8,-0.2,47.42056273,-122.2151567
Db_WA_Federal Way,10.4,9.8,11,10.8,-0.04,47.30024257,-122.3139493
Db_WA_Seattle,8.7,8.1,9.4,10.8,-0.19,47.50349591,-122.2454926
Db_WA_Kent,6.9,6.4,7.4,10.8,-0.36,47.41990927,-122.2668242
Db_WA_Seattle,5.7,5.2,6.4,10.8,-0.47,47.61037287,-122.3319411
Db_WA_Seattle,6,5.5,6.5,10.8,-0.44,47.66011164,-122.2626708
Db_WA_Bellevue,5.7,5.3,6.1,10.8,-0.47,47.61860664,-122.1375409
Db_WA_Federal Way,7.6,7.2,8,10.8,-0.3,47.32229064,-122.3454753
Db_WA_Auburn,7.6,7.1,8.1,10.8,-0.3,47.25083835,-122.2012846
Db_WA_Bellingham,6.9,6.3,7.5,10.8,-0.36,48.74913262,-122.4830464
Db_WA_Seattle,4.6,4.3,4.8,10.8,-0.57,47.61346758,-122.323942
Db_WA_Everett,,,,10.8,-1,48.01221976,-122.1803154
Db_WA_Kennewick,8.2,7.6,8.7,10.8,-0.24,46.19131555,-119.2163807
Db_WA_Kent,5.7,5.4,6.1,10.8,-0.47,47.36325578,-122.3009123
Db_WA_Bellevue,7.3,6.8,7.9,10.8,-0.32,47.56432888,-122.1347099
Db_WA_Seattle,3.6,3.3,3.9,10.8,-0.67,47.64920104,-122.3385881
Db_WA_Renton,6.8,6.5,7.2,10.8,-0.37,47.50528358,-122.2020124
Db_WA_Bellevue,7.5,6.9,8.2,10.8,-0.31,47.55034814,-122.1410527
Db_WA_Seattle,5.2,4.7,5.7,10.8,-0.52,47.68509587,-122.3740444
Db_WA_Seattle,7.9,7.5,8.2,10.8,-0.27,47.54289384,-122.366043
Db_WA_Seattle,4.3,3.9,4.6,10.8,-0.6,47.64842451,-122.3684005
Db_WA_Kent,9.7,9.4,10.1,10.8,-0.1,47.38627466,-122.2313703
Db_WA_Spokane,9,8.4,9.6,10.8,-0.17,47.70809274,-117.4451911
Db_WA_Bellevue,7,6.4,7.7,10.8,-0.35,47.58066203,-122.113184
Db_WA_Seattle,8,7.5,8.5,10.8,-0.26,47.55379972,-122.2592444
Db_WA_Seattle,5,4.8,5.3,10.8,-0.54,47.6963622,-122.3544841
Db_WA_Auburn,6.4,6.1,6.8,10.8,-0.41,47.24874178,-122.2166017
Db_WA_Seattle,4.6,4.3,4.9,10.8,-0.57,47.6771913,-122.3242053
Db_WA_Spokane,10,9.6,10.5,10.8,-0.07,47.70770728,-117.37095
Db_WA_Seattle,5.1,4.7,5.6,10.8,-0.53,47.63436302,-122.3669715
Db_WA_Seattle,9.8,9.1,10.4,10.8,-0.09,47.58819261,-122.3098672
Db_WA_Bellingham,6.3,5.8,6.7,10.8,-0.42,48.75638984,-122.4683043
Db_WA_Everett,10,9.4,10.5,10.8,-0.07,47.9288001,-122.2220991
Db_WA_Auburn,8.5,7.9,8.9,10.8,-0.21,47.30796936,-122.2119613
Db_WA_Seattle,4,3.8,4.2,10.8,-0.63,47.62244425,-122.357402
Db_WA_Federal Way,9.6,9.1,10.1,10.8,-0.11,47.33653031,-122.3027673
Db_WA_Seattle,10.4,9.8,10.9,10.8,-0.04,47.54680438,-122.3730302
Db_WA_Everett,9.2,8.7,9.7,10.8,-0.15,47.91595149,-122.2562886
Db_WA_Seattle,4.8,4.5,5.3,10.8,-0.56,47.65851852,-122.3322481
Db_WA_Everett,8.5,7.8,9.4,10.8,-0.21,47.93980157,-122.2708378
Db_WA_Seattle,4.8,4.5,5.2,10.8,-0.56,47.61492657,-122.3551412
Db_WA_Seattle,7.8,7.3,8.4,10.8,-0.28,47.72625423,-122.2823758
Db_WA_Bellevue,7.3,6.9,7.7,10.8,-0.32,47.59939013,-122.1539492
Db_WA_Seattle,5.7,5.4,6.1,10.8,-0.47,47.67500279,-122.401229
Db_WA_Bellevue,7.7,7.1,8.4,10.8,-0.29,47.63650169,-122.1184772
Db_WA_Auburn,7.2,6.7,7.7,10.8,-0.33,47.27911846,-122.1550703
Db_WA_Seattle,5.9,5.4,6.4,10.8,-0.45,47.69547215,-122.3118713
Db_WA_Seattle,6.4,5.9,7,10.8,-0.41,47.7065472,-122.3068072
Db_WA_Federal Way,8.2,7.7,8.7,10.8,-0.24,47.30743162,-122.3686421
Db_WA_Seattle,6.5,6,7.1,10.8,-0.4,47.66029224,-122.4139419
Db_WA_Renton,10.2,9.3,11,10.8,-0.06,47.4811437,-122.2398314
Db_WA_Seattle,3.4,3.2,3.7,10.8,-0.69,47.62292437,-122.3246584
Db_WA_Bellevue,4.9,4.5,5.3,10.8,-0.55,47.61328047,-122.1984659
Db_WA_Kent,8.7,8.3,9,10.8,-0.19,47.39228887,-122.2036875
Db_WA_Bellingham,8.9,8.1,9.7,10.8,-0.18,48.71566044,-122.5037857
Db_WA_Seattle,6.9,6.4,7.6,10.8,-0.36,47.5290566,-122.3907866
Db_WA_Seattle,4.3,4,4.7,10.8,-0.6,47.66576388,-122.3759442
Db_WA_Kennewick,10.2,9.7,10.8,10.8,-0.06,46.19500554,-119.1249293
Db_WA_Seattle,17.1,15.4,18.7,10.8,0.58,47.59842321,-122.3217544
Db_WA_Spokane,8.1,7.6,8.7,10.8,-0.25,47.69201868,-117.3876642
Db_WA_Seattle,11.1,10.6,11.7,10.8,0.03,47.52900994,-122.3262233
Db_WA_Renton,8.1,7.7,8.6,10.8,-0.25,47.45038968,-122.1784571
Db_WA_Seattle,7.9,7.2,8.9,10.8,-0.27,47.71685876,-122.3523667
Db_WA_Seattle,7.4,6.9,8,10.8,-0.31,47.70712138,-122.3228195
Db_WA_Everett,7.9,7.3,8.6,10.8,-0.27,47.98617421,-122.2145282
Db_WA_Seattle,9.2,8.6,10,10.8,-0.15,47.57657903,-122.3095728
Db_WA_Kent,8.2,7.7,8.7,10.8,-0.24,47.39055413,-122.1765874
Db_WA_Bellevue,8.6,7.9,9.2,10.8,-0.2,47.61796357,-122.1270728
Db_WA_Federal Way,11.6,10.9,12.4,10.8,0.07,47.30809568,-122.3236867
Db_WA_Bellingham,7,6.3,7.8,10.8,-0.35,48.76728791,-122.48768
Db_WA_Bellingham,3.5,3.3,3.7,10.8,-0.68,48.73692203,-122.4797988
Db_WA_Federal Way,8.1,7.5,8.7,10.8,-0.25,47.30943692,-122.3914679
Db_WA_Spokane,8.7,8.1,9.2,10.8,-0.19,47.67859945,-117.442041
Db_WA_Kent,8.9,8.3,9.6,10.8,-0.18,47.3712128,-122.1527771
Db_WA_Auburn,12,10.9,13.1,10.8,0.11,47.34874741,-122.1862963
Db_WA_Bellevue,1,1,1,10.8,-0.91,47.63149416,-122.1349684
Db_WA_Renton,7.1,6.6,7.5,10.8,-0.34,47.50968849,-122.1847909
Db_WA_Bellevue,6.7,6.2,7.3,10.8,-0.38,47.54213242,-122.1168296
Db_WA_Seattle,4.8,4.5,5.1,10.8,-0.56,47.68686716,-122.3311252
Db_WA_Seattle,5.2,4.8,5.6,10.8,-0.52,47.64405591,-122.3521522
Db_WA_Seattle,7.9,7.4,8.3,10.8,-0.27,47.52743057,-122.3447285
Db_WA_Kennewick,8.9,8.4,9.4,10.8,-0.18,46.20418694,-119.1694275
Db_WA_Seattle,7.5,7,7.9,10.8,-0.31,47.60592367,-122.307791
Db_WA_Seattle,14.8,13.8,15.8,10.8,0.37,47.51739006,-122.3342797
Db_WA_Kent,9,8.5,9.5,10.8,-0.17,47.37972044,-122.1945497
Db_WA_Seattle,5,4.6,5.5,10.8,-0.54,47.68274525,-122.3119284
Db_WA_Seattle,4.1,3.8,4.3,10.8,-0.62,47.67034111,-122.3119324
Db_WA_Spokane,9.1,8.4,9.9,10.8,-0.16,47.69300624,-117.4451518
Db_WA_Bellevue,8.1,7.5,8.7,10.8,-0.25,47.54705362,-122.1855499
Db_WA_Renton,8,7.6,8.4,10.8,-0.26,47.48275256,-122.174869
Db_WA_Kent,7,6.7,7.4,10.8,-0.35,47.39801407,-122.2173298
Db_WA_Spokane,8.3,7.7,8.9,10.8,-0.23,47.70811432,-117.4311015
Db_WA_Seattle,4.4,4.1,4.7,10.8,-0.59,47.63096364,-122.3177578
Db_WA_Bellingham,7.9,7.2,8.7,10.8,-0.27,48.76823708,-122.4111587
Db_WA_Seattle,5.7,5.2,6.3,10.8,-0.47,47.57192766,-122.3960104
Db_WA_Everett,9.6,8.8,10.4,10.8,-0.11,47.96183637,-122.2370225
Db_WA_Federal Way,9.3,8.8,9.7,10.8,-0.14,47.32439003,-122.3231285
Db_WA_Everett,7.6,7.1,8.2,10.8,-0.3,47.94082309,-122.2465484
Db_WA_Kennewick,7.9,7.3,8.6,10.8,-0.27,46.17677487,-119.1626704
Db_WA_Seattle,15.6,14.7,16.5,10.8,0.44,47.54041423,-122.2989102
Db_WA_Seattle,10.6,10.1,11.1,10.8,-0.02,47.50845637,-122.2519674
Db_WA_Everett,1,1,1,10.8,-0.91,47.92538002,-122.1799712
Db_WA_Seattle,7,6.7,7.5,10.8,-0.35,47.61181785,-122.3280043
Db_WA_Auburn,,,,10.8,-1,47.2982018,-122.2630354
Db_WA_Seattle,4.7,4.4,5,10.8,-0.56,47.62823286,-122.3568062
Db_WA_Everett,6.5,6.1,7.1,10.8,-0.4,47.90188979,-122.1980496
Db_WA_Federal Way,9.3,8.7,9.9,10.8,-0.14,47.32057091,-122.382852
Db_WA_Seattle,1.8,1.6,1.9,10.8,-0.83,47.65391343,-122.3018656
Db_WA_Renton,8.2,7.7,8.8,10.8,-0.24,47.45602798,-122.1736835
Db_WA_Seattle,10.7,10,11.4,10.8,-0.01,47.53936993,-122.2599841
Db_WA_Everett,8.2,7.7,8.7,10.8,-0.24,47.94477054,-122.2356223
Db_WA_Seattle,5.7,5.4,6.1,10.8,-0.47,47.69653508,-122.326216
Db_WA_Seattle,5.7,5.1,6.3,10.8,-0.47,47.68695035,-122.3964104
Db_WA_Seattle,4.9,4.6,5.2,10.8,-0.55,47.63603068,-122.3564653
Db_WA_Kent,7.8,7.3,8.2,10.8,-0.28,47.38831003,-122.2631215
Db_WA_Seattle,6.4,6.1,6.8,10.8,-0.41,47.51292907,-122.3806809
Db_WA_Kennewick,10.9,10.3,11.5,10.8,0.01,46.21053689,-119.1154534
Db_WA_Spokane,10.4,9.8,11.1,10.8,-0.04,47.69232199,-117.3712137
Db_WA_Bellingham,7.3,6.7,7.9,10.8,-0.32,48.75609441,-122.4859263
Db_WA_Renton,6.4,5.9,6.8,10.8,-0.41,47.4634868,-122.139659
Db_WA_Auburn,9.3,8.8,9.9,10.8,-0.14,47.32130804,-122.2133632
Db_WA_Bellingham,5.2,4.9,5.6,10.8,-0.52,48.72191862,-122.4831143
Db_WA_Bellevue,7.3,6.6,7.9,10.8,-0.32,47.62057169,-122.1013632
Db_WA_Seattle,5.8,5.3,6.3,10.8,-0.46,47.53018363,-122.375533
Db_WA_Bellingham,9.5,8.7,10.4,10.8,-0.12,48.78972215,-122.461451
Db_WA_Federal Way,7.7,7.3,8.2,10.8,-0.29,47.29010588,-122.3495941
Db_WA_Seattle,11.6,10.9,12.4,10.8,0.07,47.59826419,-122.3090977
Db_WA_Kent,9.1,8.8,9.3,10.8,-0.16,47.37609735,-122.2044801
Db_WA_Seattle,8.6,8.1,9.3,10.8,-0.2,47.58197536,-122.28308
Db_WA_Renton,9.8,9.2,10.3,10.8,-0.09,47.48268336,-122.228364
Db_WA_Everett,9.3,8.6,9.9,10.8,-0.14,47.94172692,-122.2038806
Db_WA_Bellevue,5.2,4.8,5.8,10.8,-0.52,47.61925411,-122.1978584
Db_WA_Seattle,7,6.5,7.4,10.8,-0.35,47.70065916,-122.3824999
Db_WA_Renton,6.6,6.2,7.1,10.8,-0.39,47.49445835,-122.1504627
Db_WA_Bellevue,7.4,6.9,8,10.8,-0.31,47.58292171,-122.2003869
Db_WA_Seattle,10.3,9.5,11,10.8,-0.05,47.55378777,-122.3102258
Db_WA_Seattle,3.7,3.5,3.9,10.8,-0.66,47.61945409,-122.3431177
Db_WA_Seattle,5.4,5,5.8,10.8,-0.5,47.65520107,-122.3855975
Db_WA_Spokane,9.2,8.5,9.9,10.8,-0.15,47.70787086,-117.4184973
Db_WA_Kennewick,9.1,8.4,9.8,10.8,-0.16,46.22125475,-119.1625171
Db_WA_Seattle,5.1,4.9,5.3,10.8,-0.53,47.61912054,-122.2973516
Db_WA_Seattle,4.7,4.4,5,10.8,-0.56,47.62186781,-122.3075858
Db_WA_Auburn,9.2,8.7,9.8,10.8,-0.15,47.28604592,-122.2137237
Db_WA_Bellingham,8.1,7.4,8.8,10.8,-0.25,48.71145314,-122.4548637
Db_WA_Seattle,4.5,4.3,4.7,10.8,-0.58,47.60710166,-122.3166893
Db_WA_Everett,7.5,6.9,8,10.8,-0.31,47.88723129,-122.2032876
Db_WA_Bellevue,7.1,6.5,7.6,10.8,-0.34,47.57467837,-122.1595901
Db_WA_Bellevue,5.9,5.6,6.3,10.8,-0.45,47.61739795,-122.1508058
Db_WA_Seattle,10.1,9.7,10.6,10.8,-0.06,47.56683441,-122.2754749
Db_WA_Bellevue,6.5,6,7.2,10.8,-0.4,47.55543778,-122.1126772
Db_WA_Spokane,8.7,8.1,9.4,10.8,-0.19,47.70778506,-117.4717465
Db_WA_Renton,8.3,7.9,8.7,10.8,-0.23,47.4945394,-122.1839087
Db_WA_Seattle,4.5,4.1,4.9,10.8,-0.58,47.64481031,-122.3221837
Db_WA_Seattle,6.3,5.9,6.7,10.8,-0.42,47.55744064,-122.3855494
Db_WA_Seattle,4.2,3.9,4.6,10.8,-0.61,47.68512015,-122.3499256
Db_WA_Auburn,7.1,6.6,7.6,10.8,-0.34,47.33793716,-122.1875581
Db_WA_Seattle,8.3,7.8,8.7,10.8,-0.23,47.61208708,-122.3452592
Db_WA_Seattle,5.6,5.4,5.9,10.8,-0.48,47.61998841,-122.3335163
Db_WA_Seattle,9.3,8.7,9.9,10.8,-0.14,47.72894392,-122.3526719
Db_WA_Auburn,6.6,6.2,7.1,10.8,-0.39,47.32770925,-122.1778691
Db_WA_Seattle,3.9,3.6,4.3,10.8,-0.64,47.66086964,-122.3418076
Db_WA_Bellingham,8.7,8.1,9.3,10.8,-0.19,48.76814715,-122.432972
Db_WA_Everett,8.8,8.5,9.2,10.8,-0.19,47.91677226,-122.2388767
Db_WA_Kent,7.4,7,7.9,10.8,-0.31,47.35148674,-122.1500247
Db_WA_Everett,9.2,8.4,9.9,10.8,-0.15,47.97706486,-122.2247912
Db_WA_Renton,6.1,5.7,6.5,10.8,-0.44,47.47893931,-122.1522521
Db_WA_Everett,6.2,5.8,6.7,10.8,-0.43,48.00591376,-122.2153092
Db_WA_Seattle,11.2,10.5,11.8,10.8,0.04,47.56799333,-122.3050279
Db_WA_Kent,7.4,7,7.9,10.8,-0.31,47.39501425,-122.2784527
Db_WA_Seattle,5.4,5,6,10.8,-0.5,47.6725469,-122.3520881
Db_WA_Seattle,5.5,5,6,10.8,-0.49,47.62853983,-122.3048259
Db_WA_Seattle,7.4,7,7.9,10.8,-0.31,47.54801652,-122.3515736
Db_WA_Spokane,11,9.9,12,10.8,0.02,47.68041059,-117.379344
Db_WA_Seattle,6.9,6.5,7.4,10.8,-0.36,47.69359573,-122.2716316
Db_WA_Auburn,8.2,7.6,8.8,10.8,-0.24,47.32042386,-122.2617249
Db_WA_Spokane,8.2,7.6,8.8,10.8,-0.24,47.69505498,-117.4311576
Db_WA_Seattle,3.8,3.5,4.1,10.8,-0.65,47.66858243,-122.3229111
Db_WA_Seattle,5.6,5.4,5.9,10.8,-0.48,47.70228121,-122.342179
Db_WA_Seattle,5.8,5.4,6.3,10.8,-0.46,47.5719551,-122.383094
Db_WA_Federal Way,11.7,11.1,12.2,10.8,0.08,47.32250402,-122.3043651
Db_WA_Bellevue,8.8,8.3,9.5,10.8,-0.19,47.60025635,-122.1284364
Db_WA_Kent,9.3,8.9,9.8,10.8,-0.14,47.36777194,-122.2262728
Db_WA_Bellevue,6.4,5.9,6.9,10.8,-0.41,47.62725035,-122.2035678
Db_WA_Kent,8.4,7.9,8.9,10.8,-0.22,47.37463196,-122.1753939
Db_WA_Seattle,7.8,7.4,8.3,10.8,-0.28,47.59639733,-122.2845993
Db_WA_Kennewick,9.3,8.7,9.8,10.8,-0.14,46.20625777,-119.1912855
Db_WA_Seattle,3.3,3,3.5,10.8,-0.69,47.6615051,-122.3131215
Db_WA_Seattle,12.5,11.8,13.3,10.8,0.16,47.53948424,-122.2773726
Db_WA_Renton,7.6,7.2,8,10.8,-0.3,47.45468623,-122.1937966
Db_WA_Seattle,7.4,7,7.8,10.8,-0.31,47.71791701,-122.3325315
Db_WA_Spokane,9.3,8.8,9.8,10.8,-0.14,47.67841658,-117.4317133
Db_WA_Seattle,4.2,3.9,4.6,10.8,-0.61,47.69404502,-122.3419779
Db_WA_Seattle,4.6,4.3,4.9,10.8,-0.57,47.67406478,-122.3617463
Db_WA_Bellevue,7,6.5,7.7,10.8,-0.35,47.60461997,-122.1073345
Db_WA_Kent,10.4,9.9,10.9,10.8,-0.04,47.41314881,-122.2435683
Db_WA_Federal Way,8.4,8,8.9,10.8,-0.22,47.27690782,-122.3304023
Db_WA_Kent,8.7,8.1,9.4,10.8,-0.19,47.3886324,-122.1581505
Db_WA_Renton,1,1,1,10.8,-0.91,47.48736685,-122.2295632
Db_WA_Auburn,10.4,9.4,11.3,10.8,-0.04,47.34765675,-122.1998936
Db_WA_Renton,7.5,7,8,10.8,-0.31,47.50922023,-122.1553184
Db_WA_Bellingham,10.9,9.8,12,10.8,0.01,48.70474227,-122.4838869
Db_WA_Seattle,9.1,8.7,9.5,10.8,-0.16,47.5206653,-122.3646253
Db_WA_Bellingham,9.7,8.8,10.5,10.8,-0.1,48.80217604,-122.4980505
Db_WA_Kennewick,11.1,10.6,11.7,10.8,0.03,46.20455842,-119.1330504
Db_WA_Everett,7.7,7.2,8.1,10.8,-0.29,47.90232355,-122.2265561
Db_WA_Everett,9.6,8.9,10.3,10.8,-0.11,47.943118,-122.1883807
Db_WA_Seattle,6.9,6.6,7.3,10.8,-0.36,47.6135716,-122.2790227
Db_WA_Kennewick,7.6,6.9,8.2,10.8,-0.3,46.16735116,-119.1259961
Db_WA_Bellevue,5.8,5.5,6.2,10.8,-0.46,47.59571093,-122.1886982
Db_WA_Renton,6.8,6.3,7.2,10.8,-0.37,47.43840455,-122.1785601
Db_WA_Seattle,7.5,7.1,8,10.8,-0.31,47.73052449,-122.3329229
Db_WA_Seattle,12.8,12.1,13.6,10.8,0.19,47.55320415,-122.2956379
Db_WA_Seattle,6.7,6.1,7.3,10.8,-0.38,47.69698246,-122.3960247
Db_WA_Seattle,3.9,3.7,4.3,10.8,-0.64,47.6322261,-122.3446638
Db_WA_Auburn,6.4,5.8,6.9,10.8,-0.41,47.26776108,-122.1887019
Db_WA_Bellevue,4.9,4.6,5.2,10.8,-0.55,47.64643219,-122.153221
Db_WA_Spokane,10.1,9.6,10.5,10.8,-0.06,47.70786564,-117.4032216
Db_WA_Federal Way,6.8,6.5,7.1,10.8,-0.37,47.30209949,-122.3387141
Db_WA_Seattle,6.6,6.1,7.2,10.8,-0.39,47.67941167,-122.2823414
Db_WA_Seattle,13.6,12.9,14.4,10.8,0.26,47.60052013,-122.3343214
Db_WA_Everett,9.3,8.8,9.8,10.8,-0.14,47.91404187,-122.2226767
Db_WA_Seattle,3.9,3.8,4.1,10.8,-0.64,47.61839027,-122.316886
Db_WA_Everett,9.9,9.3,10.6,10.8,-0.08,47.94463133,-122.2195019
Db_WA_Federal Way,7.9,7.4,8.3,10.8,-0.27,47.30167063,-122.2920824
Db_WA_Renton,9.8,9.3,10.3,10.8,-0.09,47.48583222,-122.21155
Db_WA_Seattle,6.3,5.9,6.8,10.8,-0.42,47.54808388,-122.3921979
Db_WA_Kennewick,9.8,8.9,10.5,10.8,-0.09,46.17988175,-119.1229206
Db_WA_Seattle,11.8,11.1,12.4,10.8,0.09,47.52017228,-122.2828514
Db_WA_Everett,7.3,6.9,7.8,10.8,-0.32,47.90124604,-122.2568323
Db_WA_Everett,10.1,9.3,10.8,10.8,-0.06,47.89311257,-122.2106777
Db_WA_Seattle,8.7,8.2,9.3,10.8,-0.19,47.60623096,-122.3392382
